173.5,-74.5,0.000103759397737012,-1.27559166873495
174.5,-74.5,0.000114349115241083,-1.28667833784388
175.5,-74.5,8.27225203246523e-05,-1.28737943942348
176.5,-74.5,7.15126113882415e-05,-1.28176333324777
177.5,-74.5,9.75498870595891e-05,-1.26768388549487
178.5,-74.5,9.09389999721555e-05,-1.27225555992789
179.5,-74.5,8.5419736938178e-05,-1.28751278867324
180.5,-74.5,8.18685790691651e-05,-1.30990277048614
181.5,-74.5,8.21586941920399e-05,-1.33586610886786
182.5,-74.5,5.47227402080621e-05,-1.36911555926005
183.5,-74.5,2.80450092157254e-05,-1.40590222610368
184.5,-74.5,2.58740735420352e-05,-1.43702499535349
185.5,-74.5,3.05604759345098e-05,-1.46798499822617
186.5,-74.5,3.37293059661761e-05,-1.49802110625638
187.5,-74.5,4.27205755328381e-05,-1.52444721460342
188.5,-74.5,6.28259035855323e-05,-1.54655666351318
189.5,-74.5,4.39705741116376e-05,-1.56469222572115
190.5,-74.5,2.56111782232516e-05,-1.57233611808883
191.5,-74.5,1.23495319902348e-05,-1.58242944677671
192.5,-74.5,2.41974567568435e-06,-1.58811833394898
193.5,-74.5,2.26279810653664e-07,-1.59569554858738
194.5,-74.5,1.25665184098619e-08,-1.60274612241321
195.5,-74.5,2.51863019718333e-08,-1.60980888605118
196.5,-74.5,1.00249603210515e-07,-1.61484332945612
197.5,-74.5,1.80192012739651e-07,-1.61539277897941
198.5,-74.5,3.11363638657542e-07,-1.62115443746249
199.5,-74.5,5.54569358918455e-07,-1.62437000208431
200.5,-74.5,1.15284785226354e-06,-1.63363944292069
201.5,-74.5,1.68462887443684e-06,-1.63966721958584
202.5,-74.5,8.22693386470979e-07,-1.66434666315714
203.5,-74.5,6.43517143075942e-07,-1.67438388268153
204.5,-74.5,3.80874512498604e-06,-1.67970055275493
205.5,-74.5,1.05858032676656e-05,-1.67471833758884
206.5,-74.5,1.82765741633921e-05,-1.67147944172223
207.5,-74.5,2.95750180621602e-05,-1.66059610578749
208.5,-74.5,3.00818665684832e-05,-1.65169667402903
209.5,-74.5,2.02206473080372e-05,-1.64188499980503
210.5,-74.5,3.59205999134669e-06,-1.64803943898943
211.5,-74.5,6.90119514430801e-07,-1.64925055305163
212.5,-74.5,1.56591169119583e-06,-1.63900111383862
213.5,-74.5,3.49084132507507e-06,-1.62475666072634
214.5,-74.5,5.79140139347216e-06,-1.62950389120314
215.5,-74.5,4.57353590462329e-06,-1.52331556545363
216.5,-74.5,2.54302632415713e-06,-1.49746000071367
217.5,-74.5,8.23940718282896e-07,-1.45762722724014
218.5,-74.5,3.21850360276318e-06,-1.55150777233971
219.5,-74.5,1.52557954805849e-05,-1.56833444833756
220.5,-74.5,2.49465112035245e-05,-1.56947721574042
221.5,-74.5,1.83643063631133e-05,-1.51935333344671
222.5,-74.5,3.60278554140566e-05,-1.51416388352712
223.5,-74.5,NaN,NaN
224.5,-74.5,NaN,NaN
225.5,-74.5,NaN,NaN
226.5,-74.5,NaN,NaN
227.5,-74.5,NaN,NaN
228.5,-74.5,NaN,NaN
229.5,-74.5,NaN,NaN
230.5,-74.5,NaN,NaN
231.5,-74.5,NaN,NaN
232.5,-74.5,NaN,NaN
233.5,-74.5,NaN,NaN
234.5,-74.5,NaN,NaN
235.5,-74.5,NaN,NaN
236.5,-74.5,NaN,NaN
237.5,-74.5,NaN,NaN
238.5,-74.5,NaN,NaN
239.5,-74.5,NaN,NaN
240.5,-74.5,NaN,NaN
241.5,-74.5,NaN,NaN
242.5,-74.5,NaN,NaN
243.5,-74.5,NaN,NaN
244.5,-74.5,NaN,NaN
245.5,-74.5,NaN,NaN
246.5,-74.5,NaN,NaN
247.5,-74.5,NaN,NaN
248.5,-74.5,NaN,NaN
249.5,-74.5,NaN,NaN
250.5,-74.5,NaN,NaN
251.5,-74.5,NaN,NaN
252.5,-74.5,NaN,NaN
253.5,-74.5,NaN,NaN
254.5,-74.5,NaN,NaN
255.5,-74.5,NaN,NaN
256.5,-74.5,NaN,NaN
257.5,-74.5,NaN,NaN
258.5,-74.5,NaN,NaN
259.5,-74.5,NaN,NaN
260.5,-74.5,NaN,NaN
261.5,-74.5,NaN,NaN
262.5,-74.5,NaN,NaN
263.5,-74.5,NaN,NaN
264.5,-74.5,NaN,NaN
265.5,-74.5,NaN,NaN
266.5,-74.5,NaN,NaN
267.5,-74.5,NaN,NaN
268.5,-74.5,NaN,NaN
269.5,-74.5,NaN,NaN
270.5,-74.5,NaN,NaN
271.5,-74.5,NaN,NaN
272.5,-74.5,NaN,NaN
273.5,-74.5,NaN,NaN
274.5,-74.5,NaN,NaN
275.5,-74.5,NaN,NaN
276.5,-74.5,NaN,NaN
277.5,-74.5,NaN,NaN
278.5,-74.5,NaN,NaN
279.5,-74.5,NaN,NaN
280.5,-74.5,NaN,NaN
281.5,-74.5,NaN,NaN
282.5,-74.5,NaN,NaN
283.5,-74.5,NaN,NaN
284.5,-74.5,NaN,NaN
285.5,-74.5,NaN,NaN
286.5,-74.5,NaN,NaN
287.5,-74.5,NaN,NaN
288.5,-74.5,NaN,NaN
289.5,-74.5,NaN,NaN
290.5,-74.5,NaN,NaN
291.5,-74.5,NaN,NaN
292.5,-74.5,NaN,NaN
293.5,-74.5,NaN,NaN
294.5,-74.5,NaN,NaN
295.5,-74.5,NaN,NaN
296.5,-74.5,NaN,NaN
297.5,-74.5,NaN,NaN
298.5,-74.5,NaN,NaN
299.5,-74.5,3.22090298304308e-05,-1.85671555995941
300.5,-74.5,2.16093496407724e-05,-1.77628444102075
301.5,-74.5,9.50877815762732e-06,-1.75353000892533
302.5,-74.5,2.26886748351783e-06,-1.74702666203181
303.5,-74.5,1.47140112923898e-07,-1.75010944207509
304.5,-74.5,3.98587068102009e-09,-1.7466766734918
305.5,-74.5,5.61955479897614e-11,-1.75894220868746
306.5,-74.5,6.49690480569188e-13,-1.76571945216921
307.5,-74.5,1.81934198184766e-15,-1.77252832916048
308.5,-74.5,5.73542859063529e-18,-1.77794722848468
309.5,-74.5,1.4981682107992e-17,-1.78453778359625
310.5,-74.5,2.29068721105397e-17,-1.7859844426314
311.5,-74.5,1.03457898390548e-16,-1.78921666277779
312.5,-74.5,1.95549729610104e-14,-1.77659556070963
313.5,-74.5,1.89436010240674e-12,-1.76008722848363
314.5,-74.5,6.31872400966269e-11,-1.74340722560883
315.5,-74.5,1.12527110980171e-09,-1.73385944432682
316.5,-74.5,6.01060658589339e-09,-1.72382499641842
317.5,-74.5,1.61079583670151e-08,-1.72056778801812
318.5,-74.5,2.06132103698142e-08,-1.72655112081104
319.5,-74.5,2.35415600889156e-08,-1.73336166275872
320.5,-74.5,3.16041085231445e-08,-1.73929444419013
321.5,-74.5,3.37930324876887e-08,-1.74629056652387
322.5,-74.5,1.60439946200026e-07,-1.75104165871938
323.5,-74.5,9.42348470644872e-07,-1.75530611144172
324.5,-74.5,5.4256597920322e-06,-1.75412332746718
325.5,-74.5,1.21093782201851e-05,-1.75634666747517
326.5,-74.5,2.1619489630274e-05,-1.75071001516448
327.5,-74.5,3.14536462074448e-05,-1.74013222323523
328.5,-74.5,5.01560753452961e-05,-1.72848723133405
329.5,-74.5,7.5194424484705e-05,-1.72016889254252
330.5,-74.5,7.44070177771929e-05,-1.71387222078111
331.5,-74.5,6.68158789722694e-05,-1.70152167876561
332.5,-74.5,7.1004489242767e-05,-1.67979610330529
333.5,-74.5,7.70570171035747e-05,-1.65463555852572
334.5,-74.5,3.65830049187752e-05,-1.6332288854652
335.5,-74.5,3.19288418521767e-05,-1.61914555397299
336.5,-74.5,2.42510375126082e-05,-1.61362666851944
337.5,-74.5,2.32396542621487e-05,-1.62614055342145
338.5,-74.5,NaN,NaN
339.5,-74.5,NaN,NaN
340.5,-74.5,1.14291072660381e-05,-1.48188444516725
341.5,-74.5,8.45459303772163e-06,-1.51416388120916
342.5,-74.5,2.49657698754761e-05,-1.58246944993734
343.5,-74.5,NaN,NaN
344.5,-74.5,NaN,NaN
345.5,-74.5,NaN,NaN
346.5,-74.5,NaN,NaN
347.5,-74.5,NaN,NaN
348.5,-74.5,NaN,NaN
349.5,-74.5,NaN,NaN
350.5,-74.5,NaN,NaN
351.5,-74.5,NaN,NaN
352.5,-74.5,NaN,NaN
353.5,-74.5,NaN,NaN
354.5,-74.5,NaN,NaN
355.5,-74.5,NaN,NaN
356.5,-74.5,NaN,NaN
357.5,-74.5,NaN,NaN
358.5,-74.5,NaN,NaN
359.5,-74.5,NaN,NaN
0.5,-73.5,NaN,NaN
1.5,-73.5,NaN,NaN
2.5,-73.5,NaN,NaN
3.5,-73.5,NaN,NaN
4.5,-73.5,NaN,NaN
5.5,-73.5,NaN,NaN
6.5,-73.5,NaN,NaN
7.5,-73.5,NaN,NaN
8.5,-73.5,NaN,NaN
9.5,-73.5,NaN,NaN
10.5,-73.5,NaN,NaN
11.5,-73.5,NaN,NaN
12.5,-73.5,NaN,NaN
13.5,-73.5,NaN,NaN
14.5,-73.5,NaN,NaN
15.5,-73.5,NaN,NaN
16.5,-73.5,NaN,NaN
17.5,-73.5,NaN,NaN
18.5,-73.5,NaN,NaN
19.5,-73.5,NaN,NaN
20.5,-73.5,NaN,NaN
21.5,-73.5,NaN,NaN
22.5,-73.5,NaN,NaN
23.5,-73.5,NaN,NaN
24.5,-73.5,NaN,NaN
25.5,-73.5,NaN,NaN
26.5,-73.5,NaN,NaN
27.5,-73.5,NaN,NaN
28.5,-73.5,NaN,NaN
29.5,-73.5,NaN,NaN
30.5,-73.5,NaN,NaN
31.5,-73.5,NaN,NaN
32.5,-73.5,NaN,NaN
33.5,-73.5,NaN,NaN
34.5,-73.5,NaN,NaN
35.5,-73.5,NaN,NaN
36.5,-73.5,NaN,NaN
37.5,-73.5,NaN,NaN
38.5,-73.5,NaN,NaN
39.5,-73.5,NaN,NaN
40.5,-73.5,NaN,NaN
41.5,-73.5,NaN,NaN
42.5,-73.5,NaN,NaN
43.5,-73.5,NaN,NaN
44.5,-73.5,NaN,NaN
45.5,-73.5,NaN,NaN
46.5,-73.5,NaN,NaN
47.5,-73.5,NaN,NaN
48.5,-73.5,NaN,NaN
49.5,-73.5,NaN,NaN
50.5,-73.5,NaN,NaN
51.5,-73.5,NaN,NaN
52.5,-73.5,NaN,NaN
53.5,-73.5,NaN,NaN
54.5,-73.5,NaN,NaN
55.5,-73.5,NaN,NaN
56.5,-73.5,NaN,NaN
57.5,-73.5,NaN,NaN
58.5,-73.5,NaN,NaN
59.5,-73.5,NaN,NaN
60.5,-73.5,NaN,NaN
61.5,-73.5,NaN,NaN
62.5,-73.5,NaN,NaN
63.5,-73.5,NaN,NaN
64.5,-73.5,NaN,NaN
65.5,-73.5,NaN,NaN
66.5,-73.5,NaN,NaN
67.5,-73.5,NaN,NaN
68.5,-73.5,NaN,NaN
69.5,-73.5,NaN,NaN
70.5,-73.5,NaN,NaN
71.5,-73.5,NaN,NaN
72.5,-73.5,NaN,NaN
73.5,-73.5,NaN,NaN
74.5,-73.5,NaN,NaN
75.5,-73.5,NaN,NaN
76.5,-73.5,NaN,NaN
77.5,-73.5,NaN,NaN
78.5,-73.5,NaN,NaN
79.5,-73.5,NaN,NaN
80.5,-73.5,NaN,NaN
81.5,-73.5,NaN,NaN
82.5,-73.5,NaN,NaN
83.5,-73.5,NaN,NaN
84.5,-73.5,NaN,NaN
85.5,-73.5,NaN,NaN
86.5,-73.5,NaN,NaN
87.5,-73.5,NaN,NaN
88.5,-73.5,NaN,NaN
89.5,-73.5,NaN,NaN
90.5,-73.5,NaN,NaN
91.5,-73.5,NaN,NaN
92.5,-73.5,NaN,NaN
93.5,-73.5,NaN,NaN
94.5,-73.5,NaN,NaN
95.5,-73.5,NaN,NaN
96.5,-73.5,NaN,NaN
97.5,-73.5,NaN,NaN
98.5,-73.5,NaN,NaN
99.5,-73.5,NaN,NaN
100.5,-73.5,NaN,NaN
101.5,-73.5,NaN,NaN
102.5,-73.5,NaN,NaN
103.5,-73.5,NaN,NaN
104.5,-73.5,NaN,NaN
105.5,-73.5,NaN,NaN
106.5,-73.5,NaN,NaN
107.5,-73.5,NaN,NaN
108.5,-73.5,NaN,NaN
109.5,-73.5,NaN,NaN
110.5,-73.5,NaN,NaN
111.5,-73.5,NaN,NaN
112.5,-73.5,NaN,NaN
113.5,-73.5,NaN,NaN
114.5,-73.5,NaN,NaN
115.5,-73.5,NaN,NaN
116.5,-73.5,NaN,NaN
117.5,-73.5,NaN,NaN
118.5,-73.5,NaN,NaN
119.5,-73.5,NaN,NaN
120.5,-73.5,NaN,NaN
121.5,-73.5,NaN,NaN
122.5,-73.5,NaN,NaN
123.5,-73.5,NaN,NaN
124.5,-73.5,NaN,NaN
125.5,-73.5,NaN,NaN
126.5,-73.5,NaN,NaN
127.5,-73.5,NaN,NaN
128.5,-73.5,NaN,NaN
129.5,-73.5,NaN,NaN
130.5,-73.5,NaN,NaN
131.5,-73.5,NaN,NaN
132.5,-73.5,NaN,NaN
133.5,-73.5,NaN,NaN
134.5,-73.5,NaN,NaN
135.5,-73.5,NaN,NaN
136.5,-73.5,NaN,NaN
137.5,-73.5,NaN,NaN
138.5,-73.5,NaN,NaN
139.5,-73.5,NaN,NaN
140.5,-73.5,NaN,NaN
141.5,-73.5,NaN,NaN
142.5,-73.5,NaN,NaN
143.5,-73.5,NaN,NaN
144.5,-73.5,NaN,NaN
145.5,-73.5,NaN,NaN
146.5,-73.5,NaN,NaN
147.5,-73.5,NaN,NaN
148.5,-73.5,NaN,NaN
149.5,-73.5,NaN,NaN
150.5,-73.5,NaN,NaN
151.5,-73.5,NaN,NaN
152.5,-73.5,NaN,NaN
153.5,-73.5,NaN,NaN
154.5,-73.5,NaN,NaN
155.5,-73.5,NaN,NaN
156.5,-73.5,NaN,NaN
157.5,-73.5,NaN,NaN
158.5,-73.5,NaN,NaN
159.5,-73.5,NaN,NaN
160.5,-73.5,NaN,NaN
161.5,-73.5,NaN,NaN
162.5,-73.5,NaN,NaN
163.5,-73.5,NaN,NaN
164.5,-73.5,NaN,NaN
165.5,-73.5,NaN,NaN
166.5,-73.5,NaN,NaN
167.5,-73.5,NaN,NaN
168.5,-73.5,NaN,NaN
169.5,-73.5,NaN,NaN
170.5,-73.5,0.000121468512600381,-1.07664166390896
171.5,-73.5,9.66760244380593e-05,-1.19623388515578
172.5,-73.5,8.48972148600918e-05,-1.25363499803676
173.5,-73.5,7.56302490389609e-05,-1.28414889309141
174.5,-73.5,8.10270371826758e-05,-1.29926500022411
175.5,-73.5,6.90679499532059e-05,-1.30514944808351
176.5,-73.5,6.51180058469892e-05,-1.3008177737395
177.5,-73.5,3.78295053128704e-05,-1.30691444393661
178.5,-73.5,4.03119734875431e-05,-1.3187772270706
179.5,-73.5,3.45679272593824e-05,-1.33556833648019
180.5,-73.5,4.43312389840637e-05,-1.36647555066479
181.5,-73.5,4.33387967398958e-05,-1.39002277321286
182.5,-73.5,3.46091659741701e-05,-1.41676776607831
183.5,-73.5,2.35297465009167e-05,-1.44627944032351
184.5,-73.5,2.66673281865631e-05,-1.47657387389077
185.5,-73.5,2.54993495489104e-05,-1.50720888541804
186.5,-73.5,2.80562748147121e-05,-1.53688889013396
187.5,-73.5,3.09159977628802e-05,-1.56359555886851
188.5,-73.5,2.58368644436797e-05,-1.58570943805906
189.5,-73.5,4.61627100180818e-05,-1.60162389543321
190.5,-73.5,3.60080017712014e-05,-1.6126622180144
191.5,-73.5,1.20488750655325e-05,-1.62035610874494
192.5,-73.5,2.57924765936094e-06,-1.62524777518378
193.5,-73.5,2.31478393652809e-07,-1.62909722659323
194.5,-73.5,4.99746578168237e-08,-1.63402778108914
195.5,-73.5,3.97109977410492e-08,-1.63614832758903
196.5,-73.5,9.24738755181936e-08,-1.63751111295488
197.5,-73.5,1.16335612986786e-07,-1.63675944341554
198.5,-73.5,1.40668931239477e-07,-1.63436166975233
199.5,-73.5,1.55061088698127e-07,-1.63371889127625
200.5,-73.5,1.86531615186745e-07,-1.64094888567925
201.5,-73.5,2.62409258529268e-07,-1.64674499564701
202.5,-73.5,2.33535570125412e-07,-1.65969221923087
203.5,-73.5,2.41598851934858e-07,-1.67032888862822
204.5,-73.5,3.88000680646036e-07,-1.67587609688441
205.5,-73.5,9.14666064744682e-07,-1.67644221915139
206.5,-73.5,1.79296273625992e-06,-1.67898945013682
207.5,-73.5,3.34158795596998e-06,-1.67744222680728
208.5,-73.5,6.03283312981343e-06,-1.67674444185363
209.5,-73.5,2.57711077071399e-06,-1.67607888976733
210.5,-73.5,4.41116628533687e-07,-1.6760294424163
211.5,-73.5,7.10899859014662e-08,-1.67300831874212
212.5,-73.5,1.36744809192646e-07,-1.66026499933667
213.5,-73.5,3.22730492037416e-07,-1.64201333125432
214.5,-73.5,5.79944028149002e-07,-1.64479110836983
215.5,-73.5,6.56452817577045e-07,-1.60981889433331
216.5,-73.5,6.79148816536345e-07,-1.59051722023222
217.5,-73.5,8.96817674430527e-07,-1.57215389145745
218.5,-73.5,2.06481636462299e-06,-1.58929444286558
219.5,-73.5,7.7432067613042e-06,-1.58886333439085
220.5,-73.5,1.12399348864345e-05,-1.58772888448503
221.5,-73.5,1.46995546252771e-05,-1.58255666361915
222.5,-73.5,3.39166700411373e-05,-1.59912945363257
223.5,-73.5,5.27792877158571e-05,-1.69016721480423
224.5,-73.5,4.65309402529146e-05,-1.65308722125159
225.5,-73.5,6.79944012690615e-05,-1.64964721997579
226.5,-73.5,6.78305277686195e-05,-1.63741166326735
227.5,-73.5,7.54988987730135e-05,-1.63551444543733
228.5,-73.5,8.94382147910605e-05,-1.62245944473479
229.5,-73.5,0.00011075729960991,-1.58174222045475
230.5,-73.5,0.000103801247190386,-1.4065144535568
231.5,-73.5,8.52088744445196e-05,-1.28220667009139
232.5,-73.5,NaN,NaN
233.5,-73.5,NaN,NaN
234.5,-73.5,NaN,NaN
235.5,-73.5,NaN,NaN
236.5,-73.5,2.42295710561418e-06,-1.5805222282807
237.5,-73.5,NaN,NaN
238.5,-73.5,NaN,NaN
239.5,-73.5,NaN,NaN
240.5,-73.5,NaN,NaN
241.5,-73.5,0.000139453918417044,-1.66564056177934
242.5,-73.5,0.000161958950439142,-1.65566166341305
243.5,-73.5,0.000198711483873628,-1.65185556312402
244.5,-73.5,0.00021562702688239,-1.64085612032149
245.5,-73.5,0.000235008614110555,-1.6542477723625
246.5,-73.5,0.000284883536227153,-1.64588167402479
247.5,-73.5,0.000296043535955065,-1.47920444260041
248.5,-73.5,0.000309840238996146,-1.38445111380683
249.5,-73.5,0.000125922238067054,-1.42008222374651
250.5,-73.5,3.22358902607054e-05,-1.39668388565381
251.5,-73.5,5.82005958679624e-05,-1.41385278751453
252.5,-73.5,7.30884012859477e-05,-1.4319905584885
253.5,-73.5,6.50052316614367e-05,-1.45232777529293
254.5,-73.5,0.00011317479807832,-1.56201250851154
255.5,-73.5,0.000170116113316359,-1.47335666402554
256.5,-73.5,NaN,NaN
257.5,-73.5,NaN,NaN
258.5,-73.5,NaN,NaN
259.5,-73.5,NaN,NaN
260.5,-73.5,NaN,NaN
261.5,-73.5,NaN,NaN
262.5,-73.5,NaN,NaN
263.5,-73.5,NaN,NaN
264.5,-73.5,NaN,NaN
265.5,-73.5,NaN,NaN
266.5,-73.5,NaN,NaN
267.5,-73.5,NaN,NaN
268.5,-73.5,NaN,NaN
269.5,-73.5,NaN,NaN
270.5,-73.5,NaN,NaN
271.5,-73.5,NaN,NaN
272.5,-73.5,NaN,NaN
273.5,-73.5,NaN,NaN
274.5,-73.5,NaN,NaN
275.5,-73.5,NaN,NaN
276.5,-73.5,NaN,NaN
277.5,-73.5,NaN,NaN
278.5,-73.5,NaN,NaN
279.5,-73.5,NaN,NaN
280.5,-73.5,NaN,NaN
281.5,-73.5,NaN,NaN
282.5,-73.5,NaN,NaN
283.5,-73.5,NaN,NaN
284.5,-73.5,NaN,NaN
285.5,-73.5,NaN,NaN
286.5,-73.5,NaN,NaN
287.5,-73.5,NaN,NaN
288.5,-73.5,NaN,NaN
289.5,-73.5,NaN,NaN
290.5,-73.5,NaN,NaN
291.5,-73.5,NaN,NaN
292.5,-73.5,NaN,NaN
293.5,-73.5,NaN,NaN
294.5,-73.5,NaN,NaN
295.5,-73.5,NaN,NaN
296.5,-73.5,NaN,NaN
297.5,-73.5,NaN,NaN
298.5,-73.5,NaN,NaN
299.5,-73.5,NaN,NaN
300.5,-73.5,3.82807784563822e-05,-1.71147833532757
301.5,-73.5,1.76788698825363e-05,-1.73259055746926
302.5,-73.5,3.4897725724473e-06,-1.73894110321999
303.5,-73.5,2.78464838237867e-07,-1.74959056377411
304.5,-73.5,1.39540807334453e-08,-1.75762722823355
305.5,-73.5,1.6567512566254e-10,-1.75816389388508
306.5,-73.5,1.11781821689165e-12,-1.76412166953087
307.5,-73.5,4.91277281855495e-15,-1.77558832234806
308.5,-73.5,3.1543921433769e-15,-1.77879444426961
309.5,-73.5,9.2502415427145e-15,-1.79457111491097
310.5,-73.5,1.14036475158548e-14,-1.80315722425779
311.5,-73.5,6.70275731850704e-15,-1.76112055356304
312.5,-73.5,5.38572159384619e-15,-1.7954433341821
313.5,-73.5,3.89376815426578e-14,-1.76633833448092
314.5,-73.5,1.93394498895039e-12,-1.73624332679643
315.5,-73.5,2.06915763018946e-11,-1.72002499964502
316.5,-73.5,1.28128871108109e-10,-1.70887555480003
317.5,-73.5,3.5482722727622e-10,-1.70854889220662
318.5,-73.5,5.45918193884184e-10,-1.70727722446124
319.5,-73.5,1.88102838141055e-09,-1.71130943695704
320.5,-73.5,1.8585488970367e-08,-1.71533444921176
321.5,-73.5,1.58147473216633e-07,-1.72206666800711
322.5,-73.5,1.17489581832122e-06,-1.72751888765229
323.5,-73.5,4.7983083612512e-06,-1.73248555792703
