"Stay","N","S","W","E","NW","NE","SW","SE","lon","lat"
0.2492,0.0884,8e-04,0,0.5068,0,0.1548,0,0,169.5,-55.5
0.312,0.0724,0.0024,0,0.3876,0,0.2216,8e-04,0.0032,170.5,-55.5
0.4936,0.0856,0.018,0.0012,0.2568,0,0.1364,0,0.0084,171.5,-55.5
0.6372,0.0816,0.0392,0.0144,0.1692,0,0.0468,0.0044,0.0072,172.5,-55.5
0.7392,0.0548,0.0276,0.0328,0.13,0,0.0036,0.0052,0.0068,173.5,-55.5
0.758,0.0248,0.064,0.026,0.1104,0.0044,0.0024,0.002,0.008,174.5,-55.5
0.77,0.028,0.0252,0.0272,0.1384,0.0012,0.0064,0.0016,0.002,175.5,-55.5
0.776,0.0544,0.0144,0.0152,0.1196,0,0.018,0,0.0024,176.5,-55.5
0.7956,0.042,0.0088,0.0048,0.1392,0.0024,0.0048,0,0.0024,177.5,-55.5
0.8012,0.014,0.0056,0.0152,0.1532,4e-04,0.004,0,0.0064,178.5,-55.5
0.772,0.0308,0.0092,0.014,0.16,0.0024,0.0048,0,0.0068,179.5,-55.5
0.796,0.0204,0.02,0.0424,0.1164,0.0016,8e-04,0.0012,0.0012,-179.5,-54.5
0.7584,0.0116,0.018,0.0244,0.1792,0,0.0048,8e-04,0.0028,-178.5,-54.5
0.694,0.028,0.0132,0.0024,0.2392,0,0.02,0,0.0032,-177.5,-54.5
0.7044,0.0588,0.0064,4e-04,0.1936,0,0.0324,0,0.004,-176.5,-54.5
0.7576,0.0872,0.004,0.0048,0.1316,4e-04,0.014,0,4e-04,-175.5,-54.5
0.7896,0.0336,0.0016,0.0064,0.1564,0,0.0124,0,0,-174.5,-54.5
0.752,0.0336,0.002,4e-04,0.1996,0,0.012,0,4e-04,-173.5,-54.5
0.7064,0.0336,0.0036,8e-04,0.2468,8e-04,0.0072,0,8e-04,-172.5,-54.5
0.686,0.0228,0.002,0.0024,0.2684,0,0.0168,0,0.0016,-171.5,-54.5
0.6544,0.0632,0,0,0.2536,0,0.0288,0,0,-170.5,-54.5
0.67,0.0668,0,0,0.24,0,0.0232,0,0,-169.5,-54.5
0.6908,0.0416,0,0,0.2472,0,0.0204,0,0,-168.5,-54.5
0.714,0.038,0.006,4e-04,0.2288,0,0.0104,0,0.0024,-167.5,-54.5
0.7296,0.0276,0.01,8e-04,0.2228,0,0.0072,0,0.002,-166.5,-54.5
0.7196,0.0144,0.0048,0.0032,0.2456,4e-04,0.0116,0,4e-04,-165.5,-54.5
0.6876,0.0332,0.0016,0.0016,0.2572,0,0.0184,0,4e-04,-164.5,-54.5
0.6748,0.0536,0.002,0,0.248,0,0.0208,0,8e-04,-163.5,-54.5
0.6824,0.06,0.0028,0,0.2388,0,0.014,0,0.002,-162.5,-54.5
0.7172,0.0184,0.0152,0,0.2408,0,0.002,0,0.0064,-161.5,-54.5
0.7088,0.0024,0.0248,0,0.2528,0,0.0028,0,0.0084,-160.5,-54.5
0.6804,0.0152,0.0292,0.0032,0.2564,0,0.0124,0,0.0032,-159.5,-54.5
0.67,0.05,0.0088,0.0112,0.2272,4e-04,0.0312,0,0.0012,-158.5,-54.5
0.6576,0.0872,0.0108,0.004,0.2064,8e-04,0.032,0,0.0012,-157.5,-54.5
0.6796,0.0688,0.0064,0.0012,0.2168,0,0.0256,0,0.0016,-156.5,-54.5
0.6872,0.0716,0.0064,0,0.2072,0,0.0272,0,4e-04,-155.5,-54.5
0.7004,0.064,0.0076,0,0.1988,0,0.0272,0,0.002,-154.5,-54.5
0.6884,0.0504,0.0024,0.0048,0.2312,0,0.0192,0,0.0036,-153.5,-54.5
0.6408,0.0216,0.0132,0.0036,0.3092,0,0.0072,0,0.0044,-152.5,-54.5
0.5936,0.01,0.014,8e-04,0.3568,0,0.0104,0,0.0144,-151.5,-54.5
0.554,0.0196,0.0264,0,0.3764,0,0.016,0,0.0076,-150.5,-54.5
0.5528,0.0272,0.0088,0,0.3548,0,0.0528,0,0.0036,-149.5,-54.5
0.5388,0.0488,0.0056,0.0016,0.3472,0,0.054,0,0.004,-148.5,-54.5
0.5784,0.0404,0.016,0,0.3248,0,0.026,0,0.0144,-147.5,-54.5
0.6052,0.0316,0.0428,0.01,0.2448,0,0.0344,4e-04,0.0308,-146.5,-54.5
0.678,0.0304,0.0436,0.012,0.1936,4e-04,0.0132,0,0.0288,-145.5,-54.5
0.7316,0.0256,0.0624,0.02,0.1316,0.0012,0.008,4e-04,0.0192,-144.5,-54.5
0.7456,0.0388,0.0564,0.022,0.1148,0,0.0116,8e-04,0.01,-143.5,-54.5
0.7284,0.0564,0.0168,0.0344,0.1316,8e-04,0.0232,0.0024,0.006,-142.5,-54.5
0.6808,0.1,0.0132,0.0356,0.1544,0.0036,0.0084,0.002,0.002,-141.5,-54.5
0.6608,0.06,0.0084,0.0216,0.2328,0.002,0.0072,0.0036,0.0036,-140.5,-54.5
0.6284,0.0684,0.0232,0.0088,0.2464,8e-04,0.0128,0.0024,0.0088,-139.5,-54.5
0.648,0.078,0.0268,0.0044,0.2028,0.0052,0.0332,0,0.0016,-138.5,-54.5
0.6512,0.08,0.0132,0.0188,0.1988,4e-04,0.0316,0.0056,4e-04,-137.5,-54.5
0.6144,0.0688,0.002,0.0216,0.2672,0.0012,0.0248,0,0,-136.5,-54.5
0.6052,0.0472,0.0084,0.016,0.3008,0,0.0204,0.0012,8e-04,-135.5,-54.5
0.5868,0.03,0.0024,0.004,0.368,0,0.0068,0,0.002,-134.5,-54.5
0.5212,0,0.0104,8e-04,0.4596,0,0.0032,0,0.0048,-133.5,-54.5
0.4192,0.0012,0.0208,0.0016,0.5348,0,0.0044,0.002,0.016,-132.5,-54.5
0.3732,0.0036,0.052,0.002,0.51,0,0.0076,0,0.0516,-131.5,-54.5
0.4276,0.0064,0.0732,0.0024,0.4108,0,0.0136,0,0.066,-130.5,-54.5
0.538,0.0328,0.0592,4e-04,0.3052,0,0.018,0.002,0.0444,-129.5,-54.5
0.6388,0.0588,0.042,0.0044,0.2196,4e-04,0.0148,4e-04,0.0208,-128.5,-54.5
0.6924,0.0932,0.0248,0.0192,0.1532,0.0048,0.0076,0,0.0048,-127.5,-54.5
0.7272,0.0736,0.0164,0.036,0.1312,0.01,0.0024,0,0.0032,-126.5,-54.5
0.712,0.0676,0.014,0.036,0.146,0.0028,0.0168,0,0.0048,-125.5,-54.5
0.7208,0.0712,0.0104,0.0396,0.1416,0.0036,0.012,0,8e-04,-124.5,-54.5
0.7192,0.0772,0.0332,0.0464,0.1,0.0052,0.012,0.0024,0.0044,-123.5,-54.5
0.7532,0.0932,0.0252,0.0388,0.0748,0.0012,0.0076,0.0028,0.0032,-122.5,-54.5
0.784,0.0716,0.006,0.0464,0.0748,0.0068,0.0104,0,0,-121.5,-54.5
0.7716,0.0796,0.0092,0.0348,0.0924,0.004,0.0072,4e-04,8e-04,-120.5,-54.5
0.7488,0.05,0.0044,0.0216,0.1556,0.0012,0.0144,4e-04,0.0036,-119.5,-54.5
0.7148,0.07,0.0092,0.0148,0.1732,0.002,0.0132,0,0.0028,-118.5,-54.5
0.7204,0.0304,0.0368,0.012,0.1772,0,0.0016,0.002,0.0196,-117.5,-54.5
0.7236,0.008,0.0708,0.012,0.1672,0,0.002,8e-04,0.0156,-116.5,-54.5
0.746,0.0248,0.0348,0.0016,0.1804,0,0.0076,0.0012,0.0036,-115.5,-54.5
0.7504,0.0616,0.0096,0.0028,0.16,0,0.0096,0,0.006,-114.5,-54.5
0.7524,0.0788,0.0144,0.0076,0.1352,4e-04,0.0096,0,0.0016,-113.5,-54.5
0.764,0.0664,0.0064,0.0012,0.1508,8e-04,0.0076,0,0.0028,-112.5,-54.5
0.7292,0.046,0.0064,0.002,0.2028,0.002,0.0084,0,0.0032,-111.5,-54.5
0.7356,0.0416,0.0212,0.0088,0.18,0,0.006,4e-04,0.0064,-110.5,-54.5
0.7768,0.034,0.0176,0.0072,0.1584,0,0.0036,0.0012,0.0012,-109.5,-54.5
0.788,0.0424,0.008,0.0028,0.1468,0,0.0092,0,0.0028,-108.5,-54.5
0.788,0.0524,0.0044,0.0044,0.1416,0,0.008,0,0.0012,-107.5,-54.5
0.7792,0.0416,0.0064,0.0016,0.164,0,0.0072,0,0,-106.5,-54.5
0.7776,0.0272,0.004,0,0.1812,0,0.0052,0,0.0048,-105.5,-54.5
0.7724,0.032,0.0124,8e-04,0.1708,0,0.0072,0,0.0044,-104.5,-54.5
0.7748,0.0392,0.0024,0,0.1764,0,0.0056,0,0.0016,-103.5,-54.5
0.7768,0.0348,0.0068,0,0.172,0,0.0096,0,0,-102.5,-54.5
0.7652,0.0504,0.002,0.0016,0.1692,0,0.0096,0,0.002,-101.5,-54.5
0.78,0.0412,0.0048,0,0.1664,0,0.0056,0,0.002,-100.5,-54.5
0.7924,0.0304,0.0044,0,0.1652,0,0.0056,0,0.002,-99.5,-54.5
0.7944,0.0288,0.0092,0,0.1624,0,0.0052,0,0,-98.5,-54.5
0.788,0.0424,0.002,4e-04,0.1568,0,0.0084,0,0.002,-97.5,-54.5
0.7844,0.042,0.0028,0,0.1636,0,0.0064,0,8e-04,-96.5,-54.5
0.7876,0.0428,0.002,0,0.158,0,0.0088,0,8e-04,-95.5,-54.5
0.7936,0.0468,0.0016,0,0.1476,0,0.01,0,4e-04,-94.5,-54.5
0.8096,0.0368,0.0048,0.0028,0.1392,0,0.0048,0,0.002,-93.5,-54.5
0.816,0.0352,0.0172,0.0012,0.1244,0,0.0048,0,0.0012,-92.5,-54.5
0.822,0.0444,0.006,0,0.122,0,0.0056,0,0,-91.5,-54.5
0.8296,0.0472,0,0,0.1184,0,0.0048,0,0,-90.5,-54.5
0.8336,0.0264,0,0,0.1388,0,0.0012,0,0,-89.5,-54.5
0.8436,0.0264,0.002,0,0.1224,0,0.0048,0,8e-04,-88.5,-54.5
0.826,0.0524,8e-04,0,0.1172,0,0.0036,0,0,-87.5,-54.5
0.8448,0.0308,0.0028,4e-04,0.1156,0,0.0052,0,4e-04,-86.5,-54.5
0.8412,0.0368,4e-04,0,0.1168,0,0.0048,0,0,-85.5,-54.5
0.8436,0.0376,0,0,0.114,0,0.0048,0,0,-84.5,-54.5
0.836,0.0324,0,0,0.1276,0,0.004,0,0,-83.5,-54.5
0.8392,0.0284,0,4e-04,0.124,0,0.008,0,0,-82.5,-54.5
0.83,0.0452,0,0.0036,0.1152,0,0.006,0,0,-81.5,-54.5
0.8276,0.0368,0.0012,0.0076,0.1212,0.0016,0.0036,0,4e-04,-80.5,-54.5
0.8396,0.0352,0.008,8e-04,0.11,0,0.006,0,4e-04,-79.5,-54.5
0.826,0.0248,0.0164,0.0052,0.12,0,0.0024,8e-04,0.0044,-78.5,-54.5
0.7936,0.0312,0.0108,0.0116,0.1412,0,0.0084,4e-04,0.0028,-77.5,-54.5
0.7564,0.066,0.0216,0.0188,0.1228,8e-04,0.0104,8e-04,0.0024,-76.5,-54.5
0.7808,0.0548,0.0124,0.0172,0.1272,8e-04,0.0036,0.0024,8e-04,-75.5,-54.5
0.7272,0.0108,0.0236,0.0232,0.2076,0.002,0,0,0.0056,-74.5,-54.5
0.716144578313253,0,0.0578313253012048,0,0.211084337349398,0,0,0,0.0149397590361446,-73.5,-54.5
0.878222222222222,0,0.000888888888888889,0,0.0533333333333333,0,0,0,0.0675555555555555,-72.5,-54.5
0,0,1,0,0,0,0,0,0,-71.5,-54.5
0.733333333333333,0.00666666666666667,0,0,0.26,0,0,0,0,-67.5,-54.5
0.804363636363636,0.110545454545455,0,0,0.0741818181818182,0,0.0109090909090909,0,0,-66.5,-54.5
0.841975308641975,0.118024691358025,0,0,0.0340740740740741,0,0.00592592592592593,0,0,-65.5,-54.5
0.891904761904762,0.0480952380952381,0,0.000476190476190476,0.0538095238095238,0,0.00571428571428571,0,0,-64.5,-54.5
0.816734693877551,0.105714285714286,0,0.00122448979591837,0.0763265306122449,0,0,0,0,-63.5,-54.5
0.7848,0.054,0,0.0256,0.128,0,0.0076,0,0,-62.5,-54.5
0.8388,0.0384,0,0.012,0.1104,0,4e-04,0,0,-61.5,-54.5
0.9128,0.0172,8e-04,0.0036,0.0648,0,8e-04,0,0,-60.5,-54.5
0.9116,0.016,0,4e-04,0.0716,0,4e-04,0,0,-59.5,-54.5
0.906,0.0472,0,0,0.0468,0,0,0,0,-58.5,-54.5
0.8972,0.0572,0,0.0028,0.04,0.0024,4e-04,0,0,-57.5,-54.5
0.87,0.0292,0,0.0148,0.076,0.002,0.008,0,0,-56.5,-54.5
0.7088,0.1052,0,0.0132,0.1644,0.0068,0.0016,0,0,-55.5,-54.5
0.4368,0.2028,0,0.0296,0.2824,0.04,0.0084,0,0,-54.5,-54.5
0.4728,0.1356,0,0.0192,0.332,0.0376,0.0028,0,0,-53.5,-54.5
0.5152,0.0404,0.0164,0.0112,0.4124,0.0024,0.0012,0,8e-04,-52.5,-54.5
0.47,0.0296,0.0076,0.0076,0.4488,0,0.01,0.0144,0.012,-51.5,-54.5
0.4404,0.0812,0.0088,0.0076,0.3264,8e-04,0.134,8e-04,0,-50.5,-54.5
0.57,0.1704,0.0132,0.002,0.1236,0.0032,0.1152,0,0.0024,-49.5,-54.5
0.736,0.118,0.012,0.022,0.0984,0.004,0.0056,0.0028,0.0012,-48.5,-54.5
0.7472,0.0592,0.0136,0.0484,0.1152,0.0036,0.01,0.0016,0.0012,-47.5,-54.5
0.7736,0.0844,0.0092,0.0412,0.0748,0.002,0.0092,4e-04,0.0052,-46.5,-54.5
0.826,0.0876,0.0096,0.018,0.0532,0.0012,0.0028,4e-04,0.0012,-45.5,-54.5
0.8356,0.082,0.01,0.0224,0.0432,0.0044,0.0016,0,8e-04,-44.5,-54.5
0.8452,0.0524,0.0084,0.0456,0.0424,0.0024,0,0.0012,0.0024,-43.5,-54.5
0.8632,0.026,0.0028,0.0588,0.0444,0.002,0.0012,0,0.0016,-42.5,-54.5
0.8872,0.0164,0.0072,0.0412,0.0464,0,0.0016,0,0,-41.5,-54.5
0.8308,0.0744,0.0012,0.0328,0.0576,0,0.0032,0,0,-40.5,-54.5
0.866,0.0328,0,0.016,0.0836,0,0.0016,0,0,-39.5,-54.5
0.904166666666667,0.04375,0,0.000416666666666667,0.0466666666666667,0,0.005,0,0,-38.5,-54.5
0.932727272727273,0,0,0,0.0672727272727273,0,0,0,0,-37.5,-54.5
0.9248,0.0272,8e-04,0,0.0432,0,0.004,0,0,-36.5,-54.5
0.884489795918367,0.08,0,0,0.0355102040816327,0,0,0,0,-35.5,-54.5
0.822,0.076,0,0.014,0.0604,0.0024,0.0252,0,0,-34.5,-54.5
0.7384,0.1392,0,0.0148,0.082,0,0.0256,0,0,-33.5,-54.5
0.818,0.0756,0,0.006,0.0868,0,0.0136,0,0,-32.5,-54.5
0.8632,0.0404,8e-04,0.0016,0.0916,0,0.0016,0,8e-04,-31.5,-54.5
0.8932,0.0032,0.0084,0.002,0.0928,0,4e-04,0,0,-30.5,-54.5
0.864,0.0108,0.0024,0.0072,0.1132,0,0.0024,0,0,-29.5,-54.5
0.85,0.0232,0,0.0012,0.1192,0,0.0064,0,0,-28.5,-54.5
0.836,0.0308,0.0032,4e-04,0.1228,0,0.0056,0,0.0012,-27.5,-54.5
0.846,0.0256,0.0068,8e-04,0.1156,0,0.0052,0,0,-26.5,-54.5
0.8564,0.026,0.0136,0,0.098,0,0.0016,0,0.0044,-25.5,-54.5
0.8184,0.0116,0.008,0.0024,0.1576,0,0.0012,0,8e-04,-24.5,-54.5
0.7724,0.02,0.0088,0.0012,0.1872,0,0.0072,0,0.0032,-23.5,-54.5
0.7736,0.0236,0.0148,0,0.1816,0,0.0032,0,0.0032,-22.5,-54.5
0.7764,0.036,0.0072,0.0012,0.1736,0,0.0052,0,4e-04,-21.5,-54.5
0.7508,0.0212,0.0028,0.0052,0.2116,4e-04,0.0064,0,0.0016,-20.5,-54.5
0.716,0.0172,0.0056,0.0052,0.2476,0,0.0072,0,0.0012,-19.5,-54.5
0.7116,0.0148,0.016,0.006,0.2368,0,0.0104,0,0.0044,-18.5,-54.5
0.7236,0.05,0.0336,0.0012,0.1772,0,0.0096,4e-04,0.0044,-17.5,-54.5
0.7768,0.032,0.0368,0.0044,0.136,4e-04,0.0056,4e-04,0.0076,-16.5,-54.5
0.7976,0.0272,0.0116,0.012,0.1372,0,0.0128,0,0.0016,-15.5,-54.5
0.7912,0.0404,0.0212,0.012,0.1296,4e-04,0.0052,0,0,-14.5,-54.5
0.8104,0.0288,0.0064,0.0116,0.138,0,0.0032,0.0012,4e-04,-13.5,-54.5
0.7976,0.034,0.008,0.0036,0.1488,0,0.0052,0,0.0028,-12.5,-54.5
0.82,0.0252,0.0116,0.0012,0.1332,0,0.0056,0,0.0032,-11.5,-54.5
0.8228,0.0492,0.01,0,0.1104,0,0.0072,0,4e-04,-10.5,-54.5
0.848,0.0732,0.0012,0.0032,0.0712,0,0.0032,0,0,-9.5,-54.5
0.8612,0.0444,0,0.0032,0.0884,0,0.0028,0,0,-8.5,-54.5
0.8584,0.0528,0.002,0.0032,0.076,0,0.0056,0,0.002,-7.5,-54.5
0.8824,0.058,0.0052,0.0024,0.0484,8e-04,0.0028,0,0,-6.5,-54.5
0.912,0.0336,0,4e-04,0.052,0,0.002,0,0,-5.5,-54.5
0.9028,0.0464,0,0.002,0.0456,8e-04,0.0024,0,0,-4.5,-54.5
0.8836,0.056,0,0.0048,0.0508,0,0.0048,0,0,-3.5,-54.5
0.8456,0.0904,0,0,0.0584,0,0.0056,0,0,-2.5,-54.5
0.8628,0.0852,0,0,0.0472,0,0.0048,0,0,-1.5,-54.5
0.9028,0.0488,0,0.0016,0.0448,0,0.002,0,0,-0.5,-54.5
0.9028,0.0348,0,0.0044,0.0524,0,0.0056,0,0,0.5,-54.5
0.8808,0.0448,0,0.0056,0.064,0,0.0048,0,0,1.5,-54.5
0.9028,0.022,0,0.01,0.0636,0,0.0016,0,0,2.5,-54.5
0.9036,0.024,0,8e-04,0.066,0,0.0056,0,0,3.5,-54.5
0.8664,0.016,0,0.0016,0.116,0,0,0,0,4.5,-54.5
0.79,0.0372,0,0,0.1592,0,0.0136,0,0,5.5,-54.5
0.7576,0.07,0,0,0.1548,0,0.0176,0,0,6.5,-54.5
0.7588,0.058,0,0,0.1588,0,0.0244,0,0,7.5,-54.5
0.7452,0.0704,0,0,0.1672,0,0.0172,0,0,8.5,-54.5
0.786,0.0364,0,0,0.164,0,0.0136,0,0,9.5,-54.5
0.7776,0.02,0,0,0.1936,0,0.0088,0,0,10.5,-54.5
0.7656,0.0284,0,0,0.1928,0,0.0132,0,0,11.5,-54.5
0.7848,0.0328,8e-04,0,0.1696,0,0.012,0,0,12.5,-54.5
0.8132,0.0296,0,0,0.15,0,0.0072,0,0,13.5,-54.5
0.8156,0.0108,0.0024,0,0.1692,0,4e-04,0,0.0016,14.5,-54.5
0.8056,0.0348,0.0036,4e-04,0.1504,0,0.0052,0,0,15.5,-54.5
0.8172,0.0104,0.0064,0,0.164,0,0,0,0.002,16.5,-54.5
0.8268,0.0052,0.006,0,0.1552,0,0.002,0,0.0048,17.5,-54.5
0.838,0.0072,0.0148,0,0.1376,0,8e-04,0,0.0016,18.5,-54.5
0.8176,0.0292,0.0012,0.0012,0.1404,0,0.0104,0,0,19.5,-54.5
0.8156,0.0236,0.0052,8e-04,0.1536,0,0.0012,0,0,20.5,-54.5
0.7952,0.0016,8e-04,0.004,0.1952,0,0.0032,0,0,21.5,-54.5
0.7532,0.0288,0,0,0.2076,0,0.0104,0,0,22.5,-54.5
0.7092,0.0504,0,0,0.2212,0,0.0192,0,0,23.5,-54.5
0.726,0.0608,0,0,0.2012,0,0.012,0,0,24.5,-54.5
0.7664,0.0256,0,0,0.2028,0,0.0052,0,0,25.5,-54.5
0.7764,0.022,0.0052,0,0.1912,0,0.0016,0,0.0036,26.5,-54.5
0.774,0.0084,0.03,4e-04,0.1792,0,0.0036,0,0.0044,27.5,-54.5
0.7732,0.0288,0.0168,0.004,0.1608,0,0.0144,4e-04,0.0016,28.5,-54.5
0.7772,0.0352,0.0088,0.0032,0.1648,0,0.0088,8e-04,0.0012,29.5,-54.5
0.7572,0.0276,0.012,0.0088,0.18,0,0.0116,0,0.0028,30.5,-54.5
0.738,0.0212,0.0148,0.0028,0.2072,0,0.0128,0,0.0032,31.5,-54.5
0.714,0.032,0.0076,0,0.226,0,0.0164,0,0.004,32.5,-54.5
0.7344,0.092,0.0308,4e-04,0.1284,0,0.0112,0,0.0028,33.5,-54.5
0.776,0.0148,0.0476,0.004,0.1464,0.002,0,0,0.0092,34.5,-54.5
0.6772,0.0048,0.028,0.01,0.2644,0,0.0048,0.0012,0.0096,35.5,-54.5
0.6452,0.0668,0.0288,0.0132,0.2124,0.0032,0.02,0,0.0104,36.5,-54.5
0.7116,0.0376,0.082,0.004,0.136,0.0028,0.004,4e-04,0.0216,37.5,-54.5
0.7844,0.0296,0.0592,0.0112,0.1036,0,0.0072,0.0012,0.0036,38.5,-54.5
0.8268,0.0364,0.0216,0.0148,0.0904,8e-04,0.0024,0.0016,0.0052,39.5,-54.5
0.8192,0.0224,0.0036,0.0276,0.118,4e-04,0.0088,0,0,40.5,-54.5
0.7324,0.0544,0,0.012,0.1876,0,0.0136,0,0,41.5,-54.5
0.6888,0.0664,0,0.0012,0.2236,4e-04,0.0196,0,0,42.5,-54.5
0.6948,0.0488,0.0036,0.0012,0.2392,0,0.0116,0,8e-04,43.5,-54.5
0.72,0.0228,0.0028,0.0016,0.2408,0,0.0112,0,8e-04,44.5,-54.5
0.7316,0.0256,0.0072,0.002,0.2176,0,0.0152,4e-04,4e-04,45.5,-54.5
0.7284,0.0136,0.0044,0,0.2532,0,0,0,4e-04,46.5,-54.5
0.708,8e-04,0.0484,0.0016,0.2312,0,0.002,0.002,0.006,47.5,-54.5
0.7556,0.0344,0.0248,0,0.1712,0,0.012,4e-04,0.0016,48.5,-54.5
0.776,0.0664,0.004,4e-04,0.1436,0,0.0088,0,8e-04,49.5,-54.5
0.8232,0.0224,0.0036,4e-04,0.1444,0,0.0048,0,0.0012,50.5,-54.5
0.8288,0.0228,0.0016,0,0.138,0,0.004,0,0.0048,51.5,-54.5
0.8584,0.0172,0.0088,0,0.11,0,0.0036,0,0.002,52.5,-54.5
0.8276,0.0136,0.0052,0.0024,0.1488,0,4e-04,0,0.002,53.5,-54.5
0.7676,0.0124,0.0028,0.0036,0.2064,0,0.0072,0,0,54.5,-54.5
0.7188,0.0436,0.004,0.002,0.2112,8e-04,0.0184,0,0.0012,55.5,-54.5
0.7332,0.066,0.0152,0,0.1648,4e-04,0.0164,0,0.004,56.5,-54.5
0.786,0.0364,0.0232,0.0112,0.1376,4e-04,0.0036,0,0.0016,57.5,-54.5
0.7896,0.0216,0.018,0.016,0.1428,0,0.0084,4e-04,0.0032,58.5,-54.5
0.7756,0.0508,0.0116,0.0048,0.1468,0,0.01,0,4e-04,59.5,-54.5
0.772,0.0376,0.0144,0.0016,0.1668,0,0.0056,0,0.002,60.5,-54.5
0.7592,0.0216,0.0124,0.0108,0.1848,0,0.01,4e-04,8e-04,61.5,-54.5
0.7352,0.05,0.008,0.008,0.1828,0,0.016,0,0,62.5,-54.5
0.7544,0.032,0.0168,0.0076,0.1748,0,0.0072,0,0.0072,63.5,-54.5
0.764,0.024,0.034,0,0.166,0,0.0068,4e-04,0.0048,64.5,-54.5
0.7532,0.048,0.01,0.0052,0.1736,0,0.0092,8e-04,0,65.5,-54.5
0.7788,0.0384,0.014,0.0044,0.1536,0,0.0076,0,0.0032,66.5,-54.5
0.8108,0.0248,0.0236,0.0068,0.1284,0,0.0036,8e-04,0.0012,67.5,-54.5
0.8328,0.0224,0.0052,0.0048,0.1292,0,0.0052,4e-04,0,68.5,-54.5
0.832,0.036,8e-04,0,0.1212,0,0.0088,4e-04,8e-04,69.5,-54.5
0.8512,0.0408,0.0024,0,0.1004,0,0.0052,0,0,70.5,-54.5
0.8372,0.0412,0,0,0.1132,0,0.0084,0,0,71.5,-54.5
0.8348,0.0364,4e-04,8e-04,0.1192,0,0.0084,0,0,72.5,-54.5
0.8284,0.0484,0.0016,0.0012,0.1148,0,0.0056,0,0,73.5,-54.5
0.8256,0.0432,0,4e-04,0.1176,0,0.0132,0,0,74.5,-54.5
0.8228,0.0836,0,0,0.0828,0,0.0108,0,0,75.5,-54.5
0.8336,0.0572,0,8e-04,0.0984,0,0.01,0,0,76.5,-54.5
0.6748,0.1164,0,0,0.1532,0,0.0556,0,0,77.5,-54.5
0.4304,0.296,0,0,0.1252,0,0.1484,0,0,78.5,-54.5
0.7672,0.1144,0,4e-04,0.1168,0,0.0012,0,0,79.5,-54.5
0.8572,0.0064,0.0012,0,0.1348,0,0,0,4e-04,80.5,-54.5
0.8348,0.0012,0.0084,0,0.146,0,0.0084,0,0.0012,81.5,-54.5
0.8272,0.0204,0.0128,0.0048,0.13,0,0,8e-04,0.004,82.5,-54.5
0.7212,0,0.044,0.0044,0.1908,0,0.0024,8e-04,0.0364,83.5,-54.5
0.6448,0.0064,0.0672,0.0096,0.2468,0,0.0028,0,0.0224,84.5,-54.5
0.628,0.046,0.0276,0.016,0.2456,0.002,0.0236,0.0032,0.008,85.5,-54.5
0.6004,0.0868,0.0108,0.014,0.2492,0.0024,0.03,0,0.0064,86.5,-54.5
0.5932,0.0832,0.0212,0.0208,0.2348,0.006,0.026,8e-04,0.014,87.5,-54.5
0.6192,0.042,0.0436,0.024,0.2392,0,0.0096,0,0.0224,88.5,-54.5
0.6212,0.0592,0.0488,0.0292,0.2204,0.0016,0.008,0.0032,0.0084,89.5,-54.5
0.6356,0.0816,0.0168,0.022,0.2032,0.0076,0.0276,0,0.0056,90.5,-54.5
0.6628,0.0876,0.01,0.0056,0.1996,0.0028,0.0308,0,8e-04,91.5,-54.5
0.682,0.0548,0.0176,0.0044,0.2184,0.0012,0.0188,0,0.0028,92.5,-54.5
0.696,0.0356,0.0404,0.008,0.192,0,0.0092,0.0016,0.0172,93.5,-54.5
0.7148,0.038,0.0304,0.0164,0.1876,0.0012,0.0044,4e-04,0.0068,94.5,-54.5
0.7304,0.0592,0.0264,0.0172,0.1492,0.0012,0.0104,0,0.006,95.5,-54.5
0.7692,0.0564,0.008,0.0044,0.1464,0,0.0124,0,0.0032,96.5,-54.5
0.7344,0.0416,0.006,0.0108,0.1924,0,0.0136,0,0.0012,97.5,-54.5
0.7152,0.038,0.006,0.0024,0.2168,0,0.0216,0,0,98.5,-54.5
0.6888,0.0588,0.0032,0.002,0.2092,8e-04,0.0368,0,4e-04,99.5,-54.5
0.6732,0.0964,8e-04,0.0012,0.1952,4e-04,0.032,0,8e-04,100.5,-54.5
0.6744,0.0692,0.004,0.0052,0.2292,0,0.0144,0,0.0036,101.5,-54.5
0.6996,0.0324,0.0248,0.002,0.222,0,0.014,0,0.0052,102.5,-54.5
0.7136,0.0312,0.038,0.0028,0.1892,0,0.0132,0,0.012,103.5,-54.5
0.7468,0.0656,0.0284,0.0076,0.134,8e-04,0.0076,0.0012,0.008,104.5,-54.5
0.7976,0.034,0.016,0.0132,0.1284,0.0016,0.0056,0,0.0036,105.5,-54.5
0.7768,0.04,0.0084,0.0048,0.1572,0,0.0096,0,0.0032,106.5,-54.5
0.7804,0.0424,0.0196,0.0052,0.138,0.0016,0.0096,4e-04,0.0028,107.5,-54.5
0.7636,0.0728,0.008,0.0152,0.1224,8e-04,0.0172,0,0,108.5,-54.5
0.7492,0.0632,0.0144,0.0224,0.136,0.0012,0.012,4e-04,0.0012,109.5,-54.5
0.7496,0.094,0.0036,0.0072,0.1336,0,0.0116,0,4e-04,110.5,-54.5
